id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_kejadian_balita_gizi_buruk,satuan,tahun
12213,32,JAWA BARAT,3205,KABUPATEN GARUT,3205220,SUKAWENING,3205220010,MARIPARI,32.05.15,SUKAWENING,32.05.15.2009,MARIPARI,0,KASUS,2021
12214,32,JAWA BARAT,3205,KABUPATEN GARUT,3205220,SUKAWENING,3205220014,MEKARWANGI,32.05.15,SUKAWENING,32.05.15.2010,MEKARWANGI,0,KASUS,2021
12215,32,JAWA BARAT,3205,KABUPATEN GARUT,3205220,SUKAWENING,3205220015,MEKAR HURIP,32.05.15,SUKAWENING,32.05.15.2011,MEKAR HURIP,0,KASUS,2021
12216,32,JAWA BARAT,3205,KABUPATEN GARUT,3205221,KARANGTENGAH,3205221004,CARINGIN,32.05.16,KARANGTENGAH,32.05.16.2001,CARINGIN,0,KASUS,2021
12217,32,JAWA BARAT,3205,KABUPATEN GARUT,3205221,KARANGTENGAH,3205221003,CINTAMANIK,32.05.16,KARANGTENGAH,32.05.16.2002,CINTAMANIK,6,KASUS,2021
12218,32,JAWA BARAT,3205,KABUPATEN GARUT,3205221,KARANGTENGAH,3205221002,CINTA,32.05.16,KARANGTENGAH,32.05.16.2003,CINTA,0,KASUS,2021
12219,32,JAWA BARAT,3205,KABUPATEN GARUT,3205221,KARANGTENGAH,3205221001,SINDANGGALIH,32.05.16,KARANGTENGAH,32.05.16.2004,SINDANGGALIH,6,KASUS,2021
12220,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150009,BAYONGBONG,32.05.17,BAYONGBONG,32.05.17.2001,BAYONGBONG,0,KASUS,2021
12221,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150013,PANEMBONG,32.05.17,BAYONGBONG,32.05.17.2002,PANEMBONG,0,KASUS,2021
12222,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150015,HEGARMANAH,32.05.17,BAYONGBONG,32.05.17.2003,HEGARMANAH,5,KASUS,2021
12223,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150017,SELAKURAY,32.05.17,BAYONGBONG,32.05.17.2004,SELAKURAY,2,KASUS,2021
12224,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150012,KARYAJAYA,32.05.17,BAYONGBONG,32.05.17.2005,KARYAJAYA,1,KASUS,2021
12225,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150008,MULYASARI,32.05.17,BAYONGBONG,32.05.17.2006,MULYASARI,0,KASUS,2021
12226,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150006,PAMALAYAN,32.05.17,BAYONGBONG,32.05.17.2007,PAMALAYAN,0,KASUS,2021
12227,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150020,MEKARSARI,32.05.17,BAYONGBONG,32.05.17.2008,MEKARSARI,0,KASUS,2021
12228,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150007,CIBURUY,32.05.17,BAYONGBONG,32.05.17.2009,CIBURUY,2,KASUS,2021
12229,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150011,CIELA,32.05.17,BAYONGBONG,32.05.17.2010,CIELA,3,KASUS,2021
12230,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150019,CIKEDOKAN,32.05.17,BAYONGBONG,32.05.17.2011,CIKEDOKAN,150,KASUS,2021
12231,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150021,BANJARSARI,32.05.17,BAYONGBONG,32.05.17.2012,BANJARSARI,1,KASUS,2021
12232,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150018,SUKASENANG,32.05.17,BAYONGBONG,32.05.17.2013,SUKASENANG,10,KASUS,2021
12233,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150022,MEKARJAYA,32.05.17,BAYONGBONG,32.05.17.2014,MEKARJAYA,0,KASUS,2021
12234,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150016,SIRNAGALIH,32.05.17,BAYONGBONG,32.05.17.2015,SIRNAGALIH,0,KASUS,2021
12235,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150014,SUKARAME,32.05.17,BAYONGBONG,32.05.17.2016,SUKARAME,2,KASUS,2021
12236,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150010,CINISTI,32.05.17,BAYONGBONG,32.05.17.2017,CINISTI,12,KASUS,2021
12237,32,JAWA BARAT,3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150023,SUKAMANAH,32.05.17,BAYONGBONG,32.05.17.2018,SUKAMANAH,0,KASUS,2021
12238,32,JAWA BARAT,3205,KABUPATEN GARUT,3205151,CIGEDUG,3205151002,CIGEDUG,32.05.18,CIGEDUG,32.05.18.2001,CIGEDUG,0,KASUS,2021
12239,32,JAWA BARAT,3205,KABUPATEN GARUT,3205151,CIGEDUG,3205151001,BARUSUDA,32.05.18,CIGEDUG,32.05.18.2002,BARUSUDA,16,KASUS,2021
12240,32,JAWA BARAT,3205,KABUPATEN GARUT,3205151,CIGEDUG,3205151003,SUKAHURIP,32.05.18,CIGEDUG,32.05.18.2003,SUKAHURIP,0,KASUS,2021
12241,32,JAWA BARAT,3205,KABUPATEN GARUT,3205151,CIGEDUG,3205151004,SINDANGSARI,32.05.18,CIGEDUG,32.05.18.2004,SINDANGSARI,22,KASUS,2021
12242,32,JAWA BARAT,3205,KABUPATEN GARUT,3205151,CIGEDUG,3205151005,CINTANAGARA,32.05.18,CIGEDUG,32.05.18.2005,CINTANAGARA,52,KASUS,2021
12243,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140007,CILAWU,32.05.19,CILAWU,32.05.19.2001,CILAWU,10,KASUS,2021
12244,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140012,SUKAMUKTI,32.05.19,CILAWU,32.05.19.2002,SUKAMUKTI,0,KASUS,2021
12245,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140006,KARYAMEKAR,32.05.19,CILAWU,32.05.19.2003,KARYAMEKAR,0,KASUS,2021
12246,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140010,DAWUNGSARI,32.05.19,CILAWU,32.05.19.2004,DAWUNGSARI,2,KASUS,2021
12247,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140008,PASANGGRAHAN,32.05.19,CILAWU,32.05.19.2005,PASANGGRAHAN,0,KASUS,2021
12248,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140014,SUKAHATI,32.05.19,CILAWU,32.05.19.2006,SUKAHATI,5,KASUS,2021
12249,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140004,MEKARSARI,32.05.19,CILAWU,32.05.19.2007,MEKARSARI,8,KASUS,2021
12250,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140013,MEKARMUKTI,32.05.19,CILAWU,32.05.19.2008,MEKARMUKTI,0,KASUS,2021
12251,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140016,DESAKOLOT,32.05.19,CILAWU,32.05.19.2009,DESAKOLOT,2,KASUS,2021
12252,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140018,NGAMPLANGSARI,32.05.19,CILAWU,32.05.19.2010,NGAMPLANGSARI,2,KASUS,2021
12253,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140009,MARGALAKSANA,32.05.19,CILAWU,32.05.19.2011,MARGALAKSANA,0,KASUS,2021
12254,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140011,DANGIANG,32.05.19,CILAWU,32.05.19.2012,DANGIANG,0,KASUS,2021
12255,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140005,DAYEUHMANGGUNG,32.05.19,CILAWU,32.05.19.2013,DAYEUHMANGGUNG,5,KASUS,2021
12256,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140002,SUKAMAJU,32.05.19,CILAWU,32.05.19.2014,SUKAMAJU,4,KASUS,2021
12257,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140015,MANGURAKYAT,32.05.19,CILAWU,32.05.19.2015,MANGURAKYAT,5,KASUS,2021
12258,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140017,NGAMPLANG,32.05.19,CILAWU,32.05.19.2016,NGAMPLANG,0,KASUS,2021
12259,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140003,SUKATANI,32.05.19,CILAWU,32.05.19.2017,SUKATANI,5,KASUS,2021
12260,32,JAWA BARAT,3205,KABUPATEN GARUT,3205140,CILAWU,3205140001,SUKAMURNI,32.05.19,CILAWU,32.05.19.2018,SUKAMURNI,0,KASUS,2021
12261,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160005,CISURUPAN,32.05.20,CISURUPAN,32.05.20.2001,CISURUPAN,0,KASUS,2021
12262,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160003,CIDATAR,32.05.20,CISURUPAN,32.05.20.2002,CIDATAR,1,KASUS,2021
12263,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160001,SUKAWANGI,32.05.20,CISURUPAN,32.05.20.2003,SUKAWANGI,0,KASUS,2021
12264,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160002,SUKATANI,32.05.20,CISURUPAN,32.05.20.2004,SUKATANI,1,KASUS,2021
12265,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160016,SITUSARI,32.05.20,CISURUPAN,32.05.20.2005,SITUSARI,10,KASUS,2021
12266,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160011,PAKUWON,32.05.20,CISURUPAN,32.05.20.2006,PAKUWON,4,KASUS,2021
12267,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160007,BALEWANGI,32.05.20,CISURUPAN,32.05.20.2007,BALEWANGI,50,KASUS,2021
12268,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160009,SIRNAJAYA,32.05.20,CISURUPAN,32.05.20.2008,SIRNAJAYA,0,KASUS,2021
12269,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160004,CISERO,32.05.20,CISURUPAN,32.05.20.2009,CISERO,0,KASUS,2021
12270,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160006,KRAMATWANGI,32.05.20,CISURUPAN,32.05.20.2010,KRAMATWANGI,0,KASUS,2021
12271,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160014,CIPAGANTI,32.05.20,CISURUPAN,32.05.20.2011,CIPAGANTI,17,KASUS,2021
12272,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160015,PAMULIHAN,32.05.20,CISURUPAN,32.05.20.2012,PAMULIHAN,0,KASUS,2021
12273,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160008,TAMBAKBAYA,32.05.20,CISURUPAN,32.05.20.2013,TAMBAKBAYA,1,KASUS,2021
12274,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160010,SIRNAGALIH,32.05.20,CISURUPAN,32.05.20.2014,SIRNAGALIH,3,KASUS,2021
12275,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160013,PANGAUBAN,32.05.20,CISURUPAN,32.05.20.2015,PANGAUBAN,0,KASUS,2021
12276,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160012,SIMPANGSARI,32.05.20,CISURUPAN,32.05.20.2016,SIMPANGSARI,0,KASUS,2021
12277,32,JAWA BARAT,3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160017,CINTAASIH,32.05.20,CISURUPAN,32.05.20.2017,CINTAASIH,2,KASUS,2021
12278,32,JAWA BARAT,3205,KABUPATEN GARUT,3205161,SUKARESMI,3205161002,SUKARESMI,32.05.21,SUKARESMI,32.05.21.2001,SUKARESMI,0,KASUS,2021
12279,32,JAWA BARAT,3205,KABUPATEN GARUT,3205161,SUKARESMI,3205161004,CINTADAMAI,32.05.21,SUKARESMI,32.05.21.2002,CINTADAMAI,0,KASUS,2021
12280,32,JAWA BARAT,3205,KABUPATEN GARUT,3205161,SUKARESMI,3205161006,MEKARJAYA,32.05.21,SUKARESMI,32.05.21.2003,MEKARJAYA,0,KASUS,2021
12281,32,JAWA BARAT,3205,KABUPATEN GARUT,3205161,SUKARESMI,3205161005,SUKAJAYA,32.05.21,SUKARESMI,32.05.21.2004,SUKAJAYA,0,KASUS,2021
12282,32,JAWA BARAT,3205,KABUPATEN GARUT,3205161,SUKARESMI,3205161001,SUKAMULYA,32.05.21,SUKARESMI,32.05.21.2005,SUKAMULYA,0,KASUS,2021
12283,32,JAWA BARAT,3205,KABUPATEN GARUT,3205161,SUKARESMI,3205161003,PADAMUKTI,32.05.21,SUKARESMI,32.05.21.2006,PADAMUKTI,15,KASUS,2021
12284,32,JAWA BARAT,3205,KABUPATEN GARUT,3205161,SUKARESMI,3205161007,SUKALILAH,32.05.21,SUKARESMI,32.05.21.2007,SUKALILAH,10,KASUS,2021
12285,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120006,CIKAJANG,32.05.22,CIKAJANG,32.05.22.2001,CIKAJANG,0,KASUS,2021
12286,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120009,SIMPANG,32.05.22,CIKAJANG,32.05.22.2002,SIMPANG,54,KASUS,2021
12287,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120008,MEKARSARI,32.05.22,CIKAJANG,32.05.22.2003,MEKARSARI,0,KASUS,2021
12288,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120003,GIRIJAYA,32.05.22,CIKAJANG,32.05.22.2004,GIRIJAYA,21,KASUS,2021
12289,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120004,GIRIAWAS,32.05.22,CIKAJANG,32.05.22.2005,GIRIAWAS,22,KASUS,2021
12290,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120005,CIBODAS,32.05.22,CIKAJANG,32.05.22.2006,CIBODAS,0,KASUS,2021
12291,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120002,MEKARJAYA,32.05.22,CIKAJANG,32.05.22.2007,MEKARJAYA,21,KASUS,2021
12292,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120010,CIKANDANG,32.05.22,CIKAJANG,32.05.22.2008,CIKANDANG,0,KASUS,2021
12293,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120007,PADASUKA,32.05.22,CIKAJANG,32.05.22.2009,PADASUKA,0,KASUS,2021
12294,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120011,MARGAMULYA,32.05.22,CIKAJANG,32.05.22.2010,MARGAMULYA,0,KASUS,2021
12295,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120001,CIPANGRAMATAN,32.05.22,CIKAJANG,32.05.22.2011,CIPANGRAMATAN,5,KASUS,2021
12296,32,JAWA BARAT,3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120012,KRAMATWANGI,32.05.22,CIKAJANG,32.05.22.2012,KRAMATWANGI,6,KASUS,2021
12297,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130004,BANJARWANGI,32.05.23,BANJARWANGI,32.05.23.2001,BANJARWANGI,0,KASUS,2021
12298,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130009,TALAGAJAYA,32.05.23,BANJARWANGI,32.05.23.2002,TALAGAJAYA,8,KASUS,2021
12299,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130006,PADAHURIP,32.05.23,BANJARWANGI,32.05.23.2003,PADAHURIP,0,KASUS,2021
12300,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130007,KADONGDONG,32.05.23,BANJARWANGI,32.05.23.2004,KADONGDONG,3,KASUS,2021
12301,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130005,TALAGASARI,32.05.23,BANJARWANGI,32.05.23.2005,TALAGASARI,5,KASUS,2021
12302,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130002,JAYABAKTI,32.05.23,BANJARWANGI,32.05.23.2006,JAYABAKTI,3,KASUS,2021
12303,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130011,MULYAJAYA,32.05.23,BANJARWANGI,32.05.23.2007,MULYAJAYA,2,KASUS,2021
12304,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130001,DANGIANG,32.05.23,BANJARWANGI,32.05.23.2008,DANGIANG,0,KASUS,2021
12305,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130010,TANJUNGJAYA,32.05.23,BANJARWANGI,32.05.23.2009,TANJUNGJAYA,0,KASUS,2021
12306,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130003,BOJONG,32.05.23,BANJARWANGI,32.05.23.2010,BOJONG,0,KASUS,2021
12307,32,JAWA BARAT,3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130008,WANGUNJAYA,32.05.23,BANJARWANGI,32.05.23.2011,WANGUNJAYA,6,KASUS,2021
12308,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110005,SINGAJAYA,32.05.24,SINGAJAYA,32.05.24.2001,SINGAJAYA,0,KASUS,2021
12309,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110013,CIUDIAN,32.05.24,SINGAJAYA,32.05.24.2002,CIUDIAN,5,KASUS,2021
12310,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110007,MEKARTANI,32.05.24,SINGAJAYA,32.05.24.2003,MEKARTANI,1,KASUS,2021
12311,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110011,SUKAMULYA,32.05.24,SINGAJAYA,32.05.24.2004,SUKAMULYA,11,KASUS,2021
12312,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110009,SUKAWANGI,32.05.24,SINGAJAYA,32.05.24.2005,SUKAWANGI,0,KASUS,2021
12313,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110010,PANCASURA,32.05.24,SINGAJAYA,32.05.24.2006,PANCASURA,0,KASUS,2021
12314,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110006,KARANGAGUNG,32.05.24,SINGAJAYA,32.05.24.2007,KARANGAGUNG,0,KASUS,2021
12315,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110008,CIGINTUNG,32.05.24,SINGAJAYA,32.05.24.2008,CIGINTUNG,0,KASUS,2021
12316,32,JAWA BARAT,3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110012,GIRIMUKTI,32.05.24,SINGAJAYA,32.05.24.2009,GIRIMUKTI,3,KASUS,2021
12317,32,JAWA BARAT,3205,KABUPATEN GARUT,3205111,CIHURIP,3205111003,CIHURIP,32.05.25,CIHURIP,32.05.25.2001,CIHURIP,0,KASUS,2021
12318,32,JAWA BARAT,3205,KABUPATEN GARUT,3205111,CIHURIP,3205111001,CISANGKAL,32.05.25,CIHURIP,32.05.25.2002,CISANGKAL,0,KASUS,2021
12319,32,JAWA BARAT,3205,KABUPATEN GARUT,3205111,CIHURIP,3205111004,MEKARWANGI,32.05.25,CIHURIP,32.05.25.2003,MEKARWANGI,0,KASUS,2021
12320,32,JAWA BARAT,3205,KABUPATEN GARUT,3205111,CIHURIP,3205111002,JAYAMUKTI,32.05.25,CIHURIP,32.05.25.2004,JAYAMUKTI,0,KASUS,2021
12321,32,JAWA BARAT,3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100005,PEUNDEUY,32.05.26,PEUNDEUY,32.05.26.2001,PEUNDEUY,0,KASUS,2021
12322,32,JAWA BARAT,3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100002,TOBLONG,32.05.26,PEUNDEUY,32.05.26.2002,TOBLONG,0,KASUS,2021
12323,32,JAWA BARAT,3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100004,SARIBAKTI,32.05.26,PEUNDEUY,32.05.26.2003,SARIBAKTI,0,KASUS,2021
12324,32,JAWA BARAT,3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100001,PANGRUMASAN,32.05.26,PEUNDEUY,32.05.26.2004,PANGRUMASAN,0,KASUS,2021
12325,32,JAWA BARAT,3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100003,SUKANAGARA,32.05.26,PEUNDEUY,32.05.26.2005,SUKANAGARA,0,KASUS,2021
12326,32,JAWA BARAT,3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100006,PURWAJAYA,32.05.26,PEUNDEUY,32.05.26.2006,PURWAJAYA,0,KASUS,2021
12327,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070002,PAMEUNGPEUK,32.05.27,PAMEUNGPEUK,32.05.27.2001,PAMEUNGPEUK,11,KASUS,2021
12328,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070001,MANCAGAHAR,32.05.27,PAMEUNGPEUK,32.05.27.2002,MANCAGAHAR,4,KASUS,2021
12329,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070005,PAAS,32.05.27,PAMEUNGPEUK,32.05.27.2003,PAAS,0,KASUS,2021
12330,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070003,MANDALAKASIH,32.05.27,PAMEUNGPEUK,32.05.27.2004,MANDALAKASIH,0,KASUS,2021
12331,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070007,JATIMULYA,32.05.27,PAMEUNGPEUK,32.05.27.2005,JATIMULYA,5,KASUS,2021
12332,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070006,BOJONG,32.05.27,PAMEUNGPEUK,32.05.27.2006,BOJONG,4,KASUS,2021
12333,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070004,SIRNABAKTI,32.05.27,PAMEUNGPEUK,32.05.27.2007,SIRNABAKTI,1,KASUS,2021
12334,32,JAWA BARAT,3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070008,BOJONG KIDUL,32.05.27,PAMEUNGPEUK,32.05.27.2008,BOJONG KIDUL,3,KASUS,2021
12335,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090006,CISOMPET,32.05.28,CISOMPET,32.05.28.2001,CISOMPET,4,KASUS,2021
12336,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090003,CIHAURKUNING,32.05.28,CISOMPET,32.05.28.2002,CIHAURKUNING,2,KASUS,2021
12337,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090009,MARGAMULYA,32.05.28,CISOMPET,32.05.28.2003,MARGAMULYA,1,KASUS,2021
12338,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090007,SUKAMUKTI,32.05.28,CISOMPET,32.05.28.2004,SUKAMUKTI,1,KASUS,2021
12339,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090002,SUKANAGARA,32.05.28,CISOMPET,32.05.28.2005,SUKANAGARA,1,KASUS,2021
12340,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090004,CIKONDANG,32.05.28,CISOMPET,32.05.28.2006,CIKONDANG,0,KASUS,2021
12341,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090001,DEPOK,32.05.28,CISOMPET,32.05.28.2007,DEPOK,0,KASUS,2021
12342,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090008,PANYINDANGAN,32.05.28,CISOMPET,32.05.28.2008,PANYINDANGAN,3,KASUS,2021
12343,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090005,JATISARI,32.05.28,CISOMPET,32.05.28.2009,JATISARI,1,KASUS,2021
12344,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090011,NEGLASARI,32.05.28,CISOMPET,32.05.28.2010,NEGLASARI,2,KASUS,2021
12345,32,JAWA BARAT,3205,KABUPATEN GARUT,3205090,CISOMPET,3205090010,SINDANGSARI,32.05.28,CISOMPET,32.05.28.2011,SINDANGSARI,0,KASUS,2021
12346,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080002,KARYASARI,32.05.29,CIBALONG,32.05.29.2001,KARYASARI,9,KASUS,2021
12347,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080005,MAROKO,32.05.29,CIBALONG,32.05.29.2002,MAROKO,0,KASUS,2021
12348,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080006,SANCANG,32.05.29,CIBALONG,32.05.29.2003,SANCANG,1,KASUS,2021
12349,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080003,KARYAMUKTI,32.05.29,CIBALONG,32.05.29.2004,KARYAMUKTI,4,KASUS,2021
12350,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080004,SAGARA,32.05.29,CIBALONG,32.05.29.2005,SAGARA,1,KASUS,2021
12351,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080001,MEKARSARI,32.05.29,CIBALONG,32.05.29.2006,MEKARSARI,2,KASUS,2021
12352,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080007,SIMPANG,32.05.29,CIBALONG,32.05.29.2007,SIMPANG,3,KASUS,2021
12353,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080009,MEKAR MUKTI,32.05.29,CIBALONG,32.05.29.2008,MEKAR MUKTI,1,KASUS,2021
12354,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080008,CIGARONGGONG,32.05.29,CIBALONG,32.05.29.2009,CIGARONGGONG,4,KASUS,2021
12355,32,JAWA BARAT,3205,KABUPATEN GARUT,3205080,CIBALONG,3205080010,MEKARWANGI,32.05.29,CIBALONG,32.05.29.2010,MEKARWANGI,2,KASUS,2021
